gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	Endothelial ACKR1	Endothelial SEMA3G	Fibroblast C7	Fibroblast dS	Fibroblast eS	Lymphoid	Myeloid	PV MYH11	PV STEAP4	epi_Ciliated	epi_Ciliated LRG5	epi_Glandular	epi_Glandular_secretory	epi_Lumenal 1	epi_Lumenal 2	epi_Pre-ciliated	epi_SOX9	epi_SOX9_LGR5	epi_SOX9_prolif	uSMC
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BD81688E	ALDH1A3	0.076	0.041	0.124	0.714	0.148	0.126	0.039	0.009	0.071	0.15	0.127	0.052	0.062	0.106	0.038	0.071	0.025	0.131	0.017	0.037
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BEBB9C26	ALDH1A3	0.076	0.041	0.124	0.714	0.148	0.126	0.039	0.009	0.071	0.15	0.127	0.052	0.062	0.106	0.038	0.071	0.025	0.131	0.017	0.037
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC07CAD6A4A	ALDH1A3	0.076	0.041	0.124	0.714	0.148	0.126	0.039	0.009	0.071	0.15	0.127	0.052	0.062	0.106	0.038	0.071	0.025	0.131	0.017	0.037
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC09B046394	ALDH1A3	0.076	0.041	0.124	0.714	0.148	0.126	0.039	0.009	0.071	0.15	0.127	0.052	0.062	0.106	0.038	0.071	0.025	0.131	0.017	0.037
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC00B974CC4	ALDH1A3	0.076	0.041	0.124	0.714	0.148	0.126	0.039	0.009	0.071	0.15	0.127	0.052	0.062	0.106	0.038	0.071	0.025	0.131	0.017	0.037
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CS0C61C245A	ALDH1A3	0.076	0.041	0.124	0.714	0.148	0.126	0.039	0.009	0.071	0.15	0.127	0.052	0.062	0.106	0.038	0.071	0.025	0.131	0.017	0.037
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	BMPR1B	0.0	0.0	0.0	0.023	0.013	0.028	0.0	0.0	0.028	0.136	0.265	0.069	0.071	0.121	0.187	0.101	0.21	0.231	0.158	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	BMPR2	0.0	0.0	0.0	0.023	0.013	0.028	0.0	0.0	0.028	0.136	0.265	0.069	0.071	0.121	0.187	0.101	0.21	0.231	0.158	0.0
CYP27B1	O15528	True	CP27B_HUMAN	Calcitriol_byCYP27B1	CPI-CS01DAEDE79	CYP27B1	0.004	0.0	0.0	0.0	0.0	0.004	0.006	0.0	0.007	0.007	0.003	0.004	0.011	0.005	0.013	0.018	0.036	0.022	0.025	0.009
B2M	P61769	True	B2MG_HUMAN	CD1B_complex	CPI-CS05B3376EE	B2M	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD1B	P29016	True	CD1B_HUMAN	CD1B_complex	CPI-CS05B3376EE	CD1B	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEL	P19835	True	CEL_HUMAN	Cholesterol_byCEL	CPI-CS06A0713BD	CEL	0.005	0.0	0.0	0.004	0.006	0.007	0.0	0.0	0.006	0.453	0.196	0.0	0.003	0.003	0.006	0.068	0.003	0.0	0.017	0.0
CEL	P19835	True	CEL_HUMAN	Cholesterol_byCEL	CPI-CS0CDFC0C7D	CEL	0.005	0.0	0.0	0.004	0.006	0.007	0.0	0.0	0.006	0.453	0.196	0.0	0.003	0.003	0.006	0.068	0.003	0.0	0.017	0.0
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS0D81115C8	DHCR24	0.026	0.048	0.034	0.0	0.028	0.03	0.029	0.015	0.044	0.074	0.18	0.349	0.269	0.225	0.354	0.067	0.116	0.253	0.254	0.013
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS03D61E885	DHCR24	0.026	0.048	0.034	0.0	0.028	0.03	0.029	0.015	0.044	0.074	0.18	0.349	0.269	0.225	0.354	0.067	0.116	0.253	0.254	0.013
LIPA	P38571	True	LICH_HUMAN	Cholesterol_byLIPA	CPI-CS0406B0B69	LIPA	0.312	0.419	0.199	0.188	0.214	0.067	0.636	0.071	0.128	0.141	0.161	0.028	0.076	0.076	0.118	0.043	0.303	0.179	0.252	0.051
LIPA	P38571	True	LICH_HUMAN	Cholesterol_byLIPA	CPI-CS0F51152EA	LIPA	0.312	0.419	0.199	0.188	0.214	0.067	0.636	0.071	0.128	0.141	0.161	0.028	0.076	0.076	0.118	0.043	0.303	0.179	0.252	0.051
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS0AB9AD0C3	PNMT	0.021	0.023	0.0	0.024	0.006	0.019	0.0	0.011	0.006	0.137	0.161	0.011	0.0	0.08	0.082	0.0	0.005	0.113	0.005	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS07947C107	PNMT	0.021	0.023	0.0	0.024	0.006	0.019	0.0	0.011	0.006	0.137	0.161	0.011	0.0	0.08	0.082	0.0	0.005	0.113	0.005	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS0D4E32D9D	PNMT	0.021	0.023	0.0	0.024	0.006	0.019	0.0	0.011	0.006	0.137	0.161	0.011	0.0	0.08	0.082	0.0	0.005	0.113	0.005	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS043102EAA	PNMT	0.021	0.023	0.0	0.024	0.006	0.019	0.0	0.011	0.006	0.137	0.161	0.011	0.0	0.08	0.082	0.0	0.005	0.113	0.005	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS09918B680	PNMT	0.021	0.023	0.0	0.024	0.006	0.019	0.0	0.011	0.006	0.137	0.161	0.011	0.0	0.08	0.082	0.0	0.005	0.113	0.005	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS00979A178	PNMT	0.015	0.023	0.0	0.024	0.006	0.019	0.0	0.0	0.006	0.031	0.077	0.011	0.0	0.063	0.082	0.0	0.005	0.033	0.005	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS0CCD9D09E	PNMT	0.015	0.023	0.0	0.024	0.006	0.019	0.0	0.0	0.006	0.031	0.077	0.011	0.0	0.063	0.082	0.0	0.005	0.033	0.005	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS0E52EA029	PNMT	0.015	0.023	0.0	0.024	0.006	0.019	0.0	0.0	0.006	0.031	0.077	0.011	0.0	0.063	0.082	0.0	0.005	0.033	0.005	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS08E4B4F26	PNMT	0.015	0.023	0.0	0.024	0.006	0.019	0.0	0.0	0.006	0.031	0.077	0.011	0.0	0.063	0.082	0.0	0.005	0.033	0.005	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS09B74556F	PNMT	0.015	0.023	0.0	0.024	0.006	0.019	0.0	0.0	0.006	0.031	0.077	0.011	0.0	0.063	0.082	0.0	0.005	0.033	0.005	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0168A25C9	HSD17B1	0.008	0.012	0.032	0.056	0.019	0.016	0.009	0.075	0.037	0.02	0.039	0.035	0.037	0.013	0.027	0.028	0.023	0.029	0.024	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0A04F7238	HSD17B1	0.008	0.012	0.032	0.056	0.019	0.016	0.009	0.075	0.037	0.02	0.039	0.035	0.037	0.013	0.027	0.028	0.023	0.029	0.024	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0B08AEA2D	HSD17B1	0.008	0.012	0.032	0.056	0.019	0.016	0.009	0.075	0.037	0.02	0.039	0.035	0.037	0.013	0.027	0.028	0.023	0.029	0.024	0.0
HDC	P19113	True	DCHS_HUMAN	Histamine_byHDC	CPI-CS0FF6E7611	HDC	0.0	0.0	0.0	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.002	0.0
HDC	P19113	True	DCHS_HUMAN	Histamine_byHDC	CPI-CS045AC7D7C	HDC	0.0	0.0	0.0	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.002	0.0
EBI3	Q14213	True	IL27B_HUMAN	IL35	CPI-CC0D8A77C69	EBI3	0.0	0.0	0.0	0.0	0.0	0.011	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.021	0.0	0.0
IL12A	P29459	True	IL12A_HUMAN	IL35	CPI-CC0D8A77C69	IL12A	0.0	0.0	0.0	0.0	0.0	0.011	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.021	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	ITGB1	0.119	0.407	0.276	0.337	0.246	0.097	0.192	0.242	0.444	0.488	0.397	0.292	0.365	0.335	0.338	0.644	0.66	0.794	0.507	0.149
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0F34D034A	ITGB1	0.119	0.407	0.276	0.337	0.246	0.097	0.192	0.242	0.444	0.488	0.397	0.292	0.365	0.335	0.338	0.644	0.66	0.794	0.507	0.149
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	ITGAV	0.119	0.407	0.276	0.337	0.246	0.097	0.192	0.242	0.444	0.488	0.397	0.292	0.365	0.335	0.338	0.644	0.66	0.794	0.507	0.149
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0F34D034A	ITGAV	0.119	0.407	0.276	0.337	0.246	0.097	0.192	0.242	0.444	0.488	0.397	0.292	0.365	0.335	0.338	0.644	0.66	0.794	0.507	0.149
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	ITGAV	0.0	0.011	0.036	0.0	0.005	0.0	0.02	0.01	0.0	0.0	0.005	0.003	0.039	0.004	0.0	0.0	0.0	0.004	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	ITGAV	0.0	0.011	0.036	0.0	0.005	0.0	0.02	0.01	0.0	0.0	0.005	0.003	0.039	0.004	0.0	0.0	0.0	0.004	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS079C9111D	ITGAV	0.0	0.011	0.036	0.0	0.005	0.0	0.02	0.01	0.0	0.0	0.005	0.003	0.039	0.004	0.0	0.0	0.0	0.004	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	ITGB3	0.0	0.011	0.036	0.0	0.005	0.0	0.02	0.01	0.0	0.0	0.005	0.003	0.039	0.004	0.0	0.0	0.0	0.004	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	ITGB3	0.0	0.011	0.036	0.0	0.005	0.0	0.02	0.01	0.0	0.0	0.005	0.003	0.039	0.004	0.0	0.0	0.0	0.004	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS079C9111D	ITGB3	0.0	0.011	0.036	0.0	0.005	0.0	0.02	0.01	0.0	0.0	0.005	0.003	0.039	0.004	0.0	0.0	0.0	0.004	0.0	0.0
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS047D9C0D7	LTA4H	0.254	0.282	0.174	0.097	0.208	0.064	0.42	0.189	0.225	0.111	0.227	0.134	0.159	0.197	0.24	0.162	0.326	0.196	0.348	0.094
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS0F5B070C5	LTA4H	0.254	0.282	0.174	0.097	0.208	0.064	0.42	0.189	0.225	0.111	0.227	0.134	0.159	0.197	0.24	0.162	0.326	0.196	0.348	0.094
GGT1	P19440	True	GGT1_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0C4ABE334	GGT1	0.0	0.015	0.0	0.009	0.0	0.01	0.028	0.0	0.0	0.0	0.005	0.005	0.016	0.0	0.0	0.006	0.0	0.006	0.005	0.0
GGT1	P19440	True	GGT1_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0A0F970F5	GGT1	0.0	0.015	0.0	0.009	0.0	0.01	0.028	0.0	0.0	0.0	0.005	0.005	0.016	0.0	0.0	0.006	0.0	0.006	0.005	0.0
GGT1	P19440	True	GGT1_HUMAN	LTD4_byGGT1	CPI-CS066F8F865	GGT1	0.0	0.015	0.0	0.009	0.0	0.056	0.042	0.0	0.0	0.005	0.017	0.053	0.194	0.005	0.083	0.049	0.063	0.034	0.038	0.0
GGT1	P19440	True	GGT1_HUMAN	LTD4_byGGT1	CPI-CS0E87D8FFA	GGT1	0.0	0.015	0.0	0.009	0.0	0.056	0.042	0.0	0.0	0.005	0.017	0.053	0.194	0.005	0.083	0.049	0.063	0.034	0.038	0.0
GGT5	P36269	True	GGT5_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0C4ABE334	GGT5	0.0	0.015	0.0	0.009	0.0	0.01	0.028	0.0	0.0	0.0	0.005	0.005	0.016	0.0	0.0	0.006	0.0	0.006	0.005	0.0
GGT5	P36269	True	GGT5_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0A0F970F5	GGT5	0.0	0.015	0.0	0.009	0.0	0.01	0.028	0.0	0.0	0.0	0.005	0.005	0.016	0.0	0.0	0.006	0.0	0.006	0.005	0.0
DPEP1	P16444	True	DPEP1_HUMAN	LeukotrieneE4_byDPEP1	CPI-CS0150916A7	DPEP1	0.114	0.01	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.007	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0
DPEP1	P16444	True	DPEP1_HUMAN	LeukotrieneE4_byDPEP1	CPI-CS08225A985	DPEP1	0.114	0.01	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.007	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0
DPEP2	Q9H4A9	True	DPEP2_HUMAN	LeukotrieneE4_byDPEP2	CPI-CS048E474A5	DPEP2	0.014	0.027	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.004	0.0
DPEP2	Q9H4A9	True	DPEP2_HUMAN	LeukotrieneE4_byDPEP2	CPI-CS058C0BB88	DPEP2	0.014	0.027	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.004	0.0
PTGIS	Q16647	True	PTGIS_HUMAN	Prostacyclin_byPTGIS	CPI-CS09A35DD21	PTGIS	0.247	0.128	0.516	0.004	0.034	0.028	0.0	0.03	0.05	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.094
AKR1C3	P42330	True	AK1C3_HUMAN	ProstaglandinD2_byAKR1C3	CPI-CS0D78DAC70	AKR1C3	0.198	0.301	0.023	0.0	0.008	0.074	0.014	0.014	0.009	0.163	0.342	0.034	0.093	0.586	0.251	0.083	0.098	0.318	0.166	0.139
AKR1C3	P42330	True	AK1C3_HUMAN	ProstaglandinD2_byAKR1C3	CPI-CS0F3C15BCC	AKR1C3	0.198	0.301	0.023	0.0	0.008	0.074	0.014	0.014	0.009	0.163	0.342	0.034	0.093	0.586	0.251	0.083	0.098	0.318	0.166	0.139
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS09DCEBC2B	PTGES	0.005	0.011	0.006	0.016	0.03	0.0	0.0	0.0	0.03	0.0	0.02	0.003	0.007	0.006	0.022	0.011	0.025	0.131	0.056	0.024
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS0F0453B03	PTGES	0.005	0.011	0.006	0.016	0.03	0.0	0.0	0.0	0.03	0.0	0.02	0.003	0.007	0.006	0.022	0.011	0.025	0.131	0.056	0.024
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS080C76630	PTGES	0.005	0.011	0.006	0.016	0.03	0.0	0.0	0.0	0.03	0.0	0.02	0.003	0.007	0.006	0.022	0.011	0.025	0.131	0.056	0.024
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS023F349AF	PTGES	0.005	0.011	0.006	0.016	0.03	0.0	0.0	0.0	0.03	0.0	0.02	0.003	0.007	0.006	0.022	0.011	0.025	0.131	0.056	0.024
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS0DEB18CB6	PTGES2	0.154	0.092	0.136	0.172	0.275	0.17	0.244	0.145	0.297	0.113	0.175	0.137	0.159	0.131	0.165	0.12	0.156	0.169	0.184	0.136
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS0086A177F	PTGES2	0.154	0.092	0.136	0.172	0.275	0.17	0.244	0.145	0.297	0.113	0.175	0.137	0.159	0.131	0.165	0.12	0.156	0.169	0.184	0.136
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS0F721837F	PTGES2	0.154	0.092	0.136	0.172	0.275	0.17	0.244	0.145	0.297	0.113	0.175	0.137	0.159	0.131	0.165	0.12	0.156	0.169	0.184	0.136
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS08E678B9D	PTGES2	0.154	0.092	0.136	0.172	0.275	0.17	0.244	0.145	0.297	0.113	0.175	0.137	0.159	0.131	0.165	0.12	0.156	0.169	0.184	0.136
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS059CF7CAA	PTGES3	1.127	1.007	0.945	1.018	1.023	1.05	1.121	1.143	0.985	1.95	1.562	1.264	1.269	1.209	1.409	2.478	1.322	1.275	1.718	0.679
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS000F037BD	PTGES3	1.127	1.007	0.945	1.018	1.023	1.05	1.121	1.143	0.985	1.95	1.562	1.264	1.269	1.209	1.409	2.478	1.322	1.275	1.718	0.679
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS0C9671CB6	PTGES3	1.127	1.007	0.945	1.018	1.023	1.05	1.121	1.143	0.985	1.95	1.562	1.264	1.269	1.209	1.409	2.478	1.322	1.275	1.718	0.679
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS036B95798	PTGES3	1.127	1.007	0.945	1.018	1.023	1.05	1.121	1.143	0.985	1.95	1.562	1.264	1.269	1.209	1.409	2.478	1.322	1.275	1.718	0.679
AKR1B1	P15121	True	ALDR_HUMAN	ProstaglandinF2a_byAKR1B1	CPI-CS058DED3AA	AKR1B1	0.18	0.406	0.277	0.167	0.334	0.136	0.435	0.143	0.148	0.086	0.063	0.012	0.075	0.058	0.057	0.057	0.069	0.102	0.233	0.102
CBR1	P16152	True	CBR1_HUMAN	ProstaglandinF2a_byCBR1	CPI-CS08EDCA6A3	CBR1	0.068	0.013	0.193	0.185	0.42	0.19	0.267	0.176	0.293	0.272	0.288	0.382	0.346	0.384	0.275	0.116	0.187	0.167	0.309	0.161
HSD17B12	Q53GQ0	True	DHB12_HUMAN	Testosterone_byHSD17B12	CPI-CS0BE6576AD	HSD17B12	0.522	0.459	0.261	0.235	0.382	0.266	0.281	0.277	0.225	0.265	0.394	0.148	0.166	0.303	0.332	0.29	0.378	0.317	0.426	0.134
HSD17B3	P37058	True	DHB3_HUMAN	Testosterone_byHSD17B3	CPI-CS0E165D03D	HSD17B3	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.023	0.008	0.009	0.0	0.011	0.008	0.0	0.002	0.009	0.0	0.0
TBXAS1	P24557	True	THAS_HUMAN	ThromboxaneA2_byTBXAS1	CPI-CS0D01AFCC7	TBXAS1	0.006	0.0	0.0	0.012	0.005	0.053	0.447	0.0	0.017	0.003	0.014	0.005	0.078	0.003	0.015	0.027	0.042	0.039	0.019	0.0
DIO3	P55073	True	IOD3_HUMAN	Triiodothyronine_byDIO3	CPI-CS05092CCAC	DIO3	0.0	0.006	0.018	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DIO3	P55073	True	IOD3_HUMAN	Triiodothyronine_byDIO3	CPI-CS0C2BD6C6B	DIO3	0.0	0.006	0.018	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TG	P01266	True	THYG_HUMAN	Triiodothyronine_byDIO3	CPI-CS05092CCAC	TG	0.0	0.006	0.018	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TG	P01266	True	THYG_HUMAN	Triiodothyronine_byDIO3	CPI-CS0C2BD6C6B	TG	0.0	0.006	0.018	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS08A73BA72	TPH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS00699E9D6	TPH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS00F1C7E51	TPH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS0CA60CF5D	TPH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS07C928856	TPH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS07C8BD0AD	TPH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS091CE4B74	TPH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS0ABF585EC	TPH1	0.0	0.0	0.0	0.005	0.005	0.005	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS05FD872B4	TPH1	0.0	0.0	0.0	0.005	0.005	0.005	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS0B5EFDF87	TPH1	0.0	0.0	0.0	0.005	0.005	0.005	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS0D82F92E9	TPH1	0.0	0.0	0.0	0.005	0.005	0.005	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS09463D22E	TPH1	0.0	0.0	0.0	0.005	0.005	0.005	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS00CB2214E	TPH1	0.0	0.0	0.0	0.005	0.005	0.005	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS059692236	TPH1	0.0	0.0	0.0	0.005	0.005	0.005	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
SLC6A4	P31645	True	SC6A4_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS08A73BA72	SLC6A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
SLC6A4	P31645	True	SC6A4_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS00699E9D6	SLC6A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
SLC6A4	P31645	True	SC6A4_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS00F1C7E51	SLC6A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
SLC6A4	P31645	True	SC6A4_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS0CA60CF5D	SLC6A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
SLC6A4	P31645	True	SC6A4_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS07C928856	SLC6A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
