gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	Endothelial ACKR1	Endothelial SEMA3G	Fibroblast C7	Fibroblast dS	Fibroblast eS	Lymphoid	Myeloid	PV MYH11	PV STEAP4	epi_Ciliated	epi_Ciliated LRG5	epi_Glandular	epi_Glandular_secretory	epi_Lumenal 1	epi_Lumenal 2	epi_Pre-ciliated	epi_SOX9	epi_SOX9_LGR5	epi_SOX9_prolif	uSMC
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BD81688E	ALDH1A3	0.09	0.05	0.1	0.53	0.14	0.1	0.05	0.01	0.07	0.19	0.27	0.11	0.12	0.16	0.08	0.143	0.08	0.2	0.05	0.02
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BEBB9C26	ALDH1A3	0.09	0.05	0.1	0.53	0.14	0.1	0.05	0.01	0.07	0.19	0.27	0.11	0.12	0.16	0.08	0.143	0.08	0.2	0.05	0.02
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC07CAD6A4A	ALDH1A3	0.09	0.05	0.1	0.53	0.14	0.1	0.05	0.01	0.07	0.19	0.27	0.11	0.12	0.16	0.08	0.143	0.08	0.2	0.05	0.02
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC09B046394	ALDH1A3	0.09	0.05	0.1	0.53	0.14	0.1	0.05	0.01	0.07	0.19	0.27	0.11	0.12	0.16	0.08	0.143	0.08	0.2	0.05	0.02
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC00B974CC4	ALDH1A3	0.09	0.05	0.1	0.53	0.14	0.1	0.05	0.01	0.07	0.19	0.27	0.11	0.12	0.16	0.08	0.143	0.08	0.2	0.05	0.02
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CS0C61C245A	ALDH1A3	0.09	0.05	0.1	0.53	0.14	0.1	0.05	0.01	0.07	0.19	0.27	0.11	0.12	0.16	0.08	0.143	0.08	0.2	0.05	0.02
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	BMPR1B	0.0	0.0	0.0	0.02	0.01	0.04	0.0	0.0	0.02	0.23	0.51	0.12	0.11	0.22	0.38	0.224	0.41	0.37	0.44	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	BMPR2	0.0	0.0	0.0	0.02	0.01	0.04	0.0	0.0	0.02	0.23	0.51	0.12	0.11	0.22	0.38	0.224	0.41	0.37	0.44	0.0
CYP27B1	O15528	True	CP27B_HUMAN	Calcitriol_byCYP27B1	CPI-CS01DAEDE79	CYP27B1	0.01	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.01	0.01	0.02	0.01	0.01	0.01	0.05	0.061	0.09	0.04	0.08	0.01
B2M	P61769	True	B2MG_HUMAN	CD1B_complex	CPI-CS05B3376EE	B2M	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD1B	P29016	True	CD1B_HUMAN	CD1B_complex	CPI-CS05B3376EE	CD1B	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEL	P19835	True	CEL_HUMAN	Cholesterol_byCEL	CPI-CS06A0713BD	CEL	0.01	0.0	0.0	0.01	0.01	0.01	0.0	0.0	0.01	0.52	0.41	0.0	0.01	0.01	0.03	0.143	0.01	0.0	0.05	0.0
CEL	P19835	True	CEL_HUMAN	Cholesterol_byCEL	CPI-CS0CDFC0C7D	CEL	0.01	0.0	0.0	0.01	0.01	0.01	0.0	0.0	0.01	0.52	0.41	0.0	0.01	0.01	0.03	0.143	0.01	0.0	0.05	0.0
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS0D81115C8	DHCR24	0.04	0.05	0.03	0.0	0.05	0.04	0.05	0.01	0.05	0.13	0.41	0.5	0.4	0.36	0.58	0.163	0.24	0.43	0.6	0.01
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS03D61E885	DHCR24	0.04	0.05	0.03	0.0	0.05	0.04	0.05	0.01	0.05	0.13	0.41	0.5	0.4	0.36	0.58	0.163	0.24	0.43	0.6	0.01
LIPA	P38571	True	LICH_HUMAN	Cholesterol_byLIPA	CPI-CS0406B0B69	LIPA	0.34	0.34	0.16	0.26	0.28	0.11	0.51	0.05	0.12	0.22	0.37	0.08	0.14	0.15	0.29	0.122	0.5	0.32	0.55	0.03
LIPA	P38571	True	LICH_HUMAN	Cholesterol_byLIPA	CPI-CS0F51152EA	LIPA	0.34	0.34	0.16	0.26	0.28	0.11	0.51	0.05	0.12	0.22	0.37	0.08	0.14	0.15	0.29	0.122	0.5	0.32	0.55	0.03
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS0AB9AD0C3	PNMT	0.02	0.02	0.0	0.03	0.01	0.01	0.0	0.01	0.01	0.16	0.27	0.02	0.0	0.16	0.19	0.0	0.01	0.19	0.02	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS07947C107	PNMT	0.02	0.02	0.0	0.03	0.01	0.01	0.0	0.01	0.01	0.16	0.27	0.02	0.0	0.16	0.19	0.0	0.01	0.19	0.02	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS0D4E32D9D	PNMT	0.02	0.02	0.0	0.03	0.01	0.01	0.0	0.01	0.01	0.16	0.27	0.02	0.0	0.16	0.19	0.0	0.01	0.19	0.02	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS043102EAA	PNMT	0.02	0.02	0.0	0.03	0.01	0.01	0.0	0.01	0.01	0.16	0.27	0.02	0.0	0.16	0.19	0.0	0.01	0.19	0.02	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS09918B680	PNMT	0.02	0.02	0.0	0.03	0.01	0.01	0.0	0.01	0.01	0.16	0.27	0.02	0.0	0.16	0.19	0.0	0.01	0.19	0.02	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS00979A178	PNMT	0.02	0.02	0.0	0.03	0.01	0.01	0.0	0.0	0.01	0.05	0.13	0.02	0.0	0.07	0.18	0.0	0.01	0.04	0.02	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS0CCD9D09E	PNMT	0.02	0.02	0.0	0.03	0.01	0.01	0.0	0.0	0.01	0.05	0.13	0.02	0.0	0.07	0.18	0.0	0.01	0.04	0.02	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS0E52EA029	PNMT	0.02	0.02	0.0	0.03	0.01	0.01	0.0	0.0	0.01	0.05	0.13	0.02	0.0	0.07	0.18	0.0	0.01	0.04	0.02	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS08E4B4F26	PNMT	0.02	0.02	0.0	0.03	0.01	0.01	0.0	0.0	0.01	0.05	0.13	0.02	0.0	0.07	0.18	0.0	0.01	0.04	0.02	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS09B74556F	PNMT	0.02	0.02	0.0	0.03	0.01	0.01	0.0	0.0	0.01	0.05	0.13	0.02	0.0	0.07	0.18	0.0	0.01	0.04	0.02	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0168A25C9	HSD17B1	0.01	0.02	0.02	0.05	0.03	0.02	0.02	0.06	0.05	0.06	0.11	0.05	0.08	0.04	0.08	0.082	0.07	0.07	0.1	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0A04F7238	HSD17B1	0.01	0.02	0.02	0.05	0.03	0.02	0.02	0.06	0.05	0.06	0.11	0.05	0.08	0.04	0.08	0.082	0.07	0.07	0.1	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0B08AEA2D	HSD17B1	0.01	0.02	0.02	0.05	0.03	0.02	0.02	0.06	0.05	0.06	0.11	0.05	0.08	0.04	0.08	0.082	0.07	0.07	0.1	0.0
HDC	P19113	True	DCHS_HUMAN	Histamine_byHDC	CPI-CS0FF6E7611	HDC	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.01	0.0
HDC	P19113	True	DCHS_HUMAN	Histamine_byHDC	CPI-CS045AC7D7C	HDC	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.01	0.0
EBI3	Q14213	True	IL27B_HUMAN	IL35	CPI-CC0D8A77C69	EBI3	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.05	0.0	0.0
IL12A	P29459	True	IL12A_HUMAN	IL35	CPI-CC0D8A77C69	IL12A	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.05	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	ITGB1	0.14	0.36	0.19	0.39	0.31	0.1	0.22	0.17	0.39	0.56	0.68	0.38	0.48	0.47	0.6	0.755	0.77	0.86	0.78	0.08
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0F34D034A	ITGB1	0.14	0.36	0.19	0.39	0.31	0.1	0.22	0.17	0.39	0.56	0.68	0.38	0.48	0.47	0.6	0.755	0.77	0.86	0.78	0.08
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	ITGAV	0.14	0.36	0.19	0.39	0.31	0.1	0.22	0.17	0.39	0.56	0.68	0.38	0.48	0.47	0.6	0.755	0.77	0.86	0.78	0.08
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0F34D034A	ITGAV	0.14	0.36	0.19	0.39	0.31	0.1	0.22	0.17	0.39	0.56	0.68	0.38	0.48	0.47	0.6	0.755	0.77	0.86	0.78	0.08
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	ITGAV	0.0	0.02	0.02	0.0	0.01	0.0	0.03	0.01	0.0	0.0	0.02	0.01	0.07	0.01	0.0	0.0	0.0	0.01	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	ITGAV	0.0	0.02	0.02	0.0	0.01	0.0	0.03	0.01	0.0	0.0	0.02	0.01	0.07	0.01	0.0	0.0	0.0	0.01	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS079C9111D	ITGAV	0.0	0.02	0.02	0.0	0.01	0.0	0.03	0.01	0.0	0.0	0.02	0.01	0.07	0.01	0.0	0.0	0.0	0.01	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	ITGB3	0.0	0.02	0.02	0.0	0.01	0.0	0.03	0.01	0.0	0.0	0.02	0.01	0.07	0.01	0.0	0.0	0.0	0.01	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	ITGB3	0.0	0.02	0.02	0.0	0.01	0.0	0.03	0.01	0.0	0.0	0.02	0.01	0.07	0.01	0.0	0.0	0.0	0.01	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS079C9111D	ITGB3	0.0	0.02	0.02	0.0	0.01	0.0	0.03	0.01	0.0	0.0	0.02	0.01	0.07	0.01	0.0	0.0	0.0	0.01	0.0	0.0
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS047D9C0D7	LTA4H	0.32	0.28	0.13	0.13	0.3	0.08	0.38	0.16	0.25	0.21	0.49	0.25	0.28	0.32	0.48	0.347	0.57	0.39	0.75	0.05
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS0F5B070C5	LTA4H	0.32	0.28	0.13	0.13	0.3	0.08	0.38	0.16	0.25	0.21	0.49	0.25	0.28	0.32	0.48	0.347	0.57	0.39	0.75	0.05
GGT1	P19440	True	GGT1_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0C4ABE334	GGT1	0.0	0.02	0.0	0.01	0.0	0.01	0.03	0.0	0.0	0.0	0.01	0.01	0.02	0.0	0.0	0.02	0.0	0.01	0.02	0.0
GGT1	P19440	True	GGT1_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0A0F970F5	GGT1	0.0	0.02	0.0	0.01	0.0	0.01	0.03	0.0	0.0	0.0	0.01	0.01	0.02	0.0	0.0	0.02	0.0	0.01	0.02	0.0
GGT1	P19440	True	GGT1_HUMAN	LTD4_byGGT1	CPI-CS066F8F865	GGT1	0.0	0.02	0.0	0.01	0.0	0.08	0.05	0.0	0.0	0.02	0.06	0.11	0.28	0.02	0.21	0.102	0.19	0.08	0.12	0.0
GGT1	P19440	True	GGT1_HUMAN	LTD4_byGGT1	CPI-CS0E87D8FFA	GGT1	0.0	0.02	0.0	0.01	0.0	0.08	0.05	0.0	0.0	0.02	0.06	0.11	0.28	0.02	0.21	0.102	0.19	0.08	0.12	0.0
GGT5	P36269	True	GGT5_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0C4ABE334	GGT5	0.0	0.02	0.0	0.01	0.0	0.01	0.03	0.0	0.0	0.0	0.01	0.01	0.02	0.0	0.0	0.02	0.0	0.01	0.02	0.0
GGT5	P36269	True	GGT5_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0A0F970F5	GGT5	0.0	0.02	0.0	0.01	0.0	0.01	0.03	0.0	0.0	0.0	0.01	0.01	0.02	0.0	0.0	0.02	0.0	0.01	0.02	0.0
DPEP1	P16444	True	DPEP1_HUMAN	LeukotrieneE4_byDPEP1	CPI-CS0150916A7	DPEP1	0.1	0.01	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.02	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0
DPEP1	P16444	True	DPEP1_HUMAN	LeukotrieneE4_byDPEP1	CPI-CS08225A985	DPEP1	0.1	0.01	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.02	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0
DPEP2	Q9H4A9	True	DPEP2_HUMAN	LeukotrieneE4_byDPEP2	CPI-CS048E474A5	DPEP2	0.02	0.03	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0
DPEP2	Q9H4A9	True	DPEP2_HUMAN	LeukotrieneE4_byDPEP2	CPI-CS058C0BB88	DPEP2	0.02	0.03	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0
PTGIS	Q16647	True	PTGIS_HUMAN	Prostacyclin_byPTGIS	CPI-CS09A35DD21	PTGIS	0.23	0.1	0.33	0.01	0.04	0.03	0.0	0.03	0.02	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06
AKR1C3	P42330	True	AK1C3_HUMAN	ProstaglandinD2_byAKR1C3	CPI-CS0D78DAC70	AKR1C3	0.2	0.18	0.02	0.0	0.01	0.06	0.02	0.01	0.02	0.24	0.55	0.07	0.14	0.57	0.34	0.224	0.22	0.4	0.36	0.08
AKR1C3	P42330	True	AK1C3_HUMAN	ProstaglandinD2_byAKR1C3	CPI-CS0F3C15BCC	AKR1C3	0.2	0.18	0.02	0.0	0.01	0.06	0.02	0.01	0.02	0.24	0.55	0.07	0.14	0.57	0.34	0.224	0.22	0.4	0.36	0.08
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS09DCEBC2B	PTGES	0.01	0.01	0.01	0.02	0.04	0.0	0.0	0.0	0.02	0.0	0.08	0.01	0.02	0.01	0.06	0.041	0.08	0.24	0.14	0.01
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS0F0453B03	PTGES	0.01	0.01	0.01	0.02	0.04	0.0	0.0	0.0	0.02	0.0	0.08	0.01	0.02	0.01	0.06	0.041	0.08	0.24	0.14	0.01
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS080C76630	PTGES	0.01	0.01	0.01	0.02	0.04	0.0	0.0	0.0	0.02	0.0	0.08	0.01	0.02	0.01	0.06	0.041	0.08	0.24	0.14	0.01
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS023F349AF	PTGES	0.01	0.01	0.01	0.02	0.04	0.0	0.0	0.0	0.02	0.0	0.08	0.01	0.02	0.01	0.06	0.041	0.08	0.24	0.14	0.01
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS0DEB18CB6	PTGES2	0.2	0.12	0.12	0.21	0.33	0.2	0.28	0.12	0.31	0.2	0.39	0.22	0.31	0.25	0.35	0.265	0.35	0.34	0.44	0.09
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS0086A177F	PTGES2	0.2	0.12	0.12	0.21	0.33	0.2	0.28	0.12	0.31	0.2	0.39	0.22	0.31	0.25	0.35	0.265	0.35	0.34	0.44	0.09
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS0F721837F	PTGES2	0.2	0.12	0.12	0.21	0.33	0.2	0.28	0.12	0.31	0.2	0.39	0.22	0.31	0.25	0.35	0.265	0.35	0.34	0.44	0.09
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS08E678B9D	PTGES2	0.2	0.12	0.12	0.21	0.33	0.2	0.28	0.12	0.31	0.2	0.39	0.22	0.31	0.25	0.35	0.265	0.35	0.34	0.44	0.09
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS059CF7CAA	PTGES3	0.8	0.65	0.56	0.76	0.86	0.7	0.82	0.67	0.64	0.99	0.99	0.85	0.9	0.91	0.97	1.0	0.95	0.94	0.98	0.34
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS000F037BD	PTGES3	0.8	0.65	0.56	0.76	0.86	0.7	0.82	0.67	0.64	0.99	0.99	0.85	0.9	0.91	0.97	1.0	0.95	0.94	0.98	0.34
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS0C9671CB6	PTGES3	0.8	0.65	0.56	0.76	0.86	0.7	0.82	0.67	0.64	0.99	0.99	0.85	0.9	0.91	0.97	1.0	0.95	0.94	0.98	0.34
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS036B95798	PTGES3	0.8	0.65	0.56	0.76	0.86	0.7	0.82	0.67	0.64	0.99	0.99	0.85	0.9	0.91	0.97	1.0	0.95	0.94	0.98	0.34
AKR1B1	P15121	True	ALDR_HUMAN	ProstaglandinF2a_byAKR1B1	CPI-CS058DED3AA	AKR1B1	0.22	0.31	0.21	0.23	0.44	0.14	0.44	0.12	0.17	0.16	0.2	0.03	0.12	0.1	0.15	0.143	0.2	0.23	0.5	0.06
CBR1	P16152	True	CBR1_HUMAN	ProstaglandinF2a_byCBR1	CPI-CS08EDCA6A3	CBR1	0.1	0.02	0.18	0.24	0.51	0.23	0.32	0.14	0.26	0.36	0.59	0.46	0.49	0.51	0.52	0.265	0.4	0.33	0.63	0.09
HSD17B12	Q53GQ0	True	DHB12_HUMAN	Testosterone_byHSD17B12	CPI-CS0BE6576AD	HSD17B12	0.49	0.41	0.19	0.32	0.47	0.3	0.35	0.21	0.21	0.41	0.74	0.28	0.3	0.5	0.57	0.592	0.67	0.53	0.79	0.09
HSD17B3	P37058	True	DHB3_HUMAN	Testosterone_byHSD17B3	CPI-CS0E165D03D	HSD17B3	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.04	0.02	0.02	0.0	0.03	0.03	0.0	0.01	0.01	0.0	0.0
TBXAS1	P24557	True	THAS_HUMAN	ThromboxaneA2_byTBXAS1	CPI-CS0D01AFCC7	TBXAS1	0.01	0.0	0.0	0.02	0.01	0.08	0.46	0.0	0.02	0.01	0.05	0.02	0.14	0.01	0.04	0.082	0.12	0.07	0.07	0.0
DIO3	P55073	True	IOD3_HUMAN	Triiodothyronine_byDIO3	CPI-CS05092CCAC	DIO3	0.0	0.01	0.02	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DIO3	P55073	True	IOD3_HUMAN	Triiodothyronine_byDIO3	CPI-CS0C2BD6C6B	DIO3	0.0	0.01	0.02	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TG	P01266	True	THYG_HUMAN	Triiodothyronine_byDIO3	CPI-CS05092CCAC	TG	0.0	0.01	0.02	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TG	P01266	True	THYG_HUMAN	Triiodothyronine_byDIO3	CPI-CS0C2BD6C6B	TG	0.0	0.01	0.02	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS08A73BA72	TPH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS00699E9D6	TPH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS00F1C7E51	TPH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS0CA60CF5D	TPH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS07C928856	TPH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS07C8BD0AD	TPH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS091CE4B74	TPH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS0ABF585EC	TPH1	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS05FD872B4	TPH1	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS0B5EFDF87	TPH1	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS0D82F92E9	TPH1	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS09463D22E	TPH1	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS00CB2214E	TPH1	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
TPH1	P17752	True	TPH1_HUMAN	5-HT_byTPH1_and_SLC18A2	CPI-CS059692236	TPH1	0.0	0.0	0.0	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
SLC6A4	P31645	True	SC6A4_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS08A73BA72	SLC6A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
SLC6A4	P31645	True	SC6A4_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS00699E9D6	SLC6A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
SLC6A4	P31645	True	SC6A4_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS00F1C7E51	SLC6A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
SLC6A4	P31645	True	SC6A4_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS0CA60CF5D	SLC6A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
SLC6A4	P31645	True	SC6A4_HUMAN	5-HT_byTPH1_and_SLC6A4	CPI-CS07C928856	SLC6A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
