gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	endo.Arterial	endo.Venous	epi.Ciliated	epi.Glandular	epi.Glandular_secretory	epi.Glandular_secretory_FGF7	epi.Luminal	epi.SOX9_basalis	epi.SOX9_functionalis_I	epi.SOX9_functionalis_II	epi.SOX9_luminal	epi.preCiliated	epi.preGlandular	epi.preLuminal	immune.eM1	immune.eM2	immune.uNK1	immune.uNK3	mes.Fibroblast_basalis	mes.dStromal_early	mes.dStromal_late	mes.dStromal_mid	mes.ePV_1a	mes.ePV_1b	mes.ePV_2	mes.eStromal	mes.eStromal_MMPs	mes.uSMCs
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC036F9AC3C	ALDH1A1	0.365	0.601	0.063	0.032	0.103	0.409	0.027	0.366	0.124	0.112	0.038	0.067	0.417	0.036	0.221	0.921	0.074	0.145	2.689	2.051	1.384	1.736	0.682	0.211	0.898	5.041	3.487	0.293
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC065AB1F5E	ALDH1A1	0.365	0.601	0.063	0.032	0.103	0.409	0.027	0.366	0.124	0.112	0.038	0.067	0.417	0.036	0.221	0.921	0.074	0.145	2.689	2.051	1.384	1.736	0.682	0.211	0.898	5.041	3.487	0.293
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC01AF691C1	ALDH1A1	0.365	0.601	0.063	0.032	0.103	0.409	0.027	0.366	0.124	0.112	0.038	0.067	0.417	0.036	0.221	0.921	0.074	0.145	2.689	2.051	1.384	1.736	0.682	0.211	0.898	5.041	3.487	0.293
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0A31C8D8B	ALDH1A1	0.365	0.601	0.063	0.032	0.103	0.409	0.027	0.366	0.124	0.112	0.038	0.067	0.417	0.036	0.221	0.921	0.074	0.145	2.689	2.051	1.384	1.736	0.682	0.211	0.898	5.041	3.487	0.293
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0A06D2C2D	ALDH1A1	0.365	0.601	0.063	0.032	0.103	0.409	0.027	0.366	0.124	0.112	0.038	0.067	0.417	0.036	0.221	0.921	0.074	0.145	2.689	2.051	1.384	1.736	0.682	0.211	0.898	5.041	3.487	0.293
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0E829C954	ALDH1A1	0.365	0.601	0.063	0.032	0.103	0.409	0.027	0.366	0.124	0.112	0.038	0.067	0.417	0.036	0.221	0.921	0.074	0.145	2.689	2.051	1.384	1.736	0.682	0.211	0.898	5.041	3.487	0.293
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CS08EE9E5CE	ALDH1A1	0.365	0.601	0.063	0.032	0.103	0.409	0.027	0.366	0.124	0.112	0.038	0.067	0.417	0.036	0.221	0.921	0.074	0.145	2.689	2.051	1.384	1.736	0.682	0.211	0.898	5.041	3.487	0.293
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0C61DFEC5	ALDH1A2	0.049	0.044	0.064	0.047	0.064	0.047	0.032	0.013	0.017	0.023	0.019	0.037	0.004	0.017	0.093	0.143	0.032	0.118	1.633	1.687	1.089	1.553	0.077	0.189	0.866	2.281	1.449	0.27
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC03C7C010D	ALDH1A2	0.049	0.044	0.064	0.047	0.064	0.047	0.032	0.013	0.017	0.023	0.019	0.037	0.004	0.017	0.093	0.143	0.032	0.118	1.633	1.687	1.089	1.553	0.077	0.189	0.866	2.281	1.449	0.27
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC021B19C0E	ALDH1A2	0.049	0.044	0.064	0.047	0.064	0.047	0.032	0.013	0.017	0.023	0.019	0.037	0.004	0.017	0.093	0.143	0.032	0.118	1.633	1.687	1.089	1.553	0.077	0.189	0.866	2.281	1.449	0.27
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC061CCD0A0	ALDH1A2	0.049	0.044	0.064	0.047	0.064	0.047	0.032	0.013	0.017	0.023	0.019	0.037	0.004	0.017	0.093	0.143	0.032	0.118	1.633	1.687	1.089	1.553	0.077	0.189	0.866	2.281	1.449	0.27
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC066507DFB	ALDH1A2	0.049	0.044	0.064	0.047	0.064	0.047	0.032	0.013	0.017	0.023	0.019	0.037	0.004	0.017	0.093	0.143	0.032	0.118	1.633	1.687	1.089	1.553	0.077	0.189	0.866	2.281	1.449	0.27
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC000118AA2	ALDH1A2	0.049	0.044	0.064	0.047	0.064	0.047	0.032	0.013	0.017	0.023	0.019	0.037	0.004	0.017	0.093	0.143	0.032	0.118	1.633	1.687	1.089	1.553	0.077	0.189	0.866	2.281	1.449	0.27
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0B7C148C8	ALDH1A2	0.049	0.044	0.064	0.047	0.064	0.047	0.032	0.013	0.017	0.023	0.019	0.037	0.004	0.017	0.093	0.143	0.032	0.118	1.633	1.687	1.089	1.553	0.077	0.189	0.866	2.281	1.449	0.27
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0974AE49B	ALDH1A2	0.049	0.044	0.064	0.047	0.064	0.047	0.032	0.013	0.017	0.023	0.019	0.037	0.004	0.017	0.093	0.143	0.032	0.118	1.633	1.687	1.089	1.553	0.077	0.189	0.866	2.281	1.449	0.27
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC071BF7D12	ALDH1A2	0.049	0.044	0.064	0.047	0.064	0.047	0.032	0.013	0.017	0.023	0.019	0.037	0.004	0.017	0.093	0.143	0.032	0.118	1.633	1.687	1.089	1.553	0.077	0.189	0.866	2.281	1.449	0.27
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CS033058D2B	ALDH1A2	0.049	0.044	0.064	0.047	0.064	0.047	0.032	0.013	0.017	0.023	0.019	0.037	0.004	0.017	0.093	0.143	0.032	0.118	1.633	1.687	1.089	1.553	0.077	0.189	0.866	2.281	1.449	0.27
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC03F7FB36A	ALDH1A3	0.024	0.04	0.216	0.053	0.053	0.023	0.108	0.007	0.063	0.002	0.071	0.031	0.031	0.126	0.042	0.023	0.034	0.125	0.498	2.221	0.581	2.33	0.019	0.1	0.11	0.125	0.217	0.116
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0564402E8	ALDH1A3	0.024	0.04	0.216	0.053	0.053	0.023	0.108	0.007	0.063	0.002	0.071	0.031	0.031	0.126	0.042	0.023	0.034	0.125	0.498	2.221	0.581	2.33	0.019	0.1	0.11	0.125	0.217	0.116
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC039D8C2A7	ALDH1A3	0.024	0.04	0.216	0.053	0.053	0.023	0.108	0.007	0.063	0.002	0.071	0.031	0.031	0.126	0.042	0.023	0.034	0.125	0.498	2.221	0.581	2.33	0.019	0.1	0.11	0.125	0.217	0.116
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0D32DC80C	ALDH1A3	0.024	0.04	0.216	0.053	0.053	0.023	0.108	0.007	0.063	0.002	0.071	0.031	0.031	0.126	0.042	0.023	0.034	0.125	0.498	2.221	0.581	2.33	0.019	0.1	0.11	0.125	0.217	0.116
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BD81688E	ALDH1A3	0.024	0.04	0.216	0.053	0.053	0.023	0.108	0.007	0.063	0.002	0.071	0.031	0.031	0.126	0.042	0.023	0.034	0.125	0.498	2.221	0.581	2.33	0.019	0.1	0.11	0.125	0.217	0.116
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BEBB9C26	ALDH1A3	0.024	0.04	0.216	0.053	0.053	0.023	0.108	0.007	0.063	0.002	0.071	0.031	0.031	0.126	0.042	0.023	0.034	0.125	0.498	2.221	0.581	2.33	0.019	0.1	0.11	0.125	0.217	0.116
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC07CAD6A4A	ALDH1A3	0.024	0.04	0.216	0.053	0.053	0.023	0.108	0.007	0.063	0.002	0.071	0.031	0.031	0.126	0.042	0.023	0.034	0.125	0.498	2.221	0.581	2.33	0.019	0.1	0.11	0.125	0.217	0.116
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC09B046394	ALDH1A3	0.024	0.04	0.216	0.053	0.053	0.023	0.108	0.007	0.063	0.002	0.071	0.031	0.031	0.126	0.042	0.023	0.034	0.125	0.498	2.221	0.581	2.33	0.019	0.1	0.11	0.125	0.217	0.116
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC00B974CC4	ALDH1A3	0.024	0.04	0.216	0.053	0.053	0.023	0.108	0.007	0.063	0.002	0.071	0.031	0.031	0.126	0.042	0.023	0.034	0.125	0.498	2.221	0.581	2.33	0.019	0.1	0.11	0.125	0.217	0.116
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CS0C61C245A	ALDH1A3	0.024	0.04	0.216	0.053	0.053	0.023	0.108	0.007	0.063	0.002	0.071	0.031	0.031	0.126	0.042	0.023	0.034	0.125	0.498	2.221	0.581	2.33	0.019	0.1	0.11	0.125	0.217	0.116
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	BMPR1B	0.001	0.008	0.274	0.216	0.072	0.038	0.133	0.334	0.328	0.316	0.368	0.225	0.189	0.288	0.005	0.021	0.002	0.013	0.061	0.009	0.002	0.005	0.04	0.012	0.015	0.01	0.018	0.012
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	BMPR2	0.001	0.008	0.274	0.216	0.072	0.038	0.133	0.334	0.328	0.316	0.368	0.225	0.189	0.288	0.005	0.021	0.002	0.013	0.061	0.009	0.002	0.005	0.04	0.012	0.015	0.01	0.018	0.012
CYP27B1	O15528	True	CP27B_HUMAN	Calcitriol_byCYP27B1	CPI-CS01DAEDE79	CYP27B1	0.001	0.008	0.003	0.003	0.0	0.0	0.007	0.011	0.062	0.031	0.011	0.015	0.019	0.019	0.002	0.014	0.011	0.0	0.0	0.0	0.01	0.015	0.003	0.006	0.004	0.007	0.003	0.0
CEL	P19835	True	CEL_HUMAN	Cholesterol_byCEL	CPI-CS06A0713BD	CEL	0.008	0.004	0.98	0.01	0.01	0.0	0.002	0.005	0.011	0.01	0.008	0.198	0.001	0.009	0.0	0.004	0.001	0.007	0.018	0.008	0.0	0.006	0.013	0.006	0.021	0.003	0.009	0.0
CEL	P19835	True	CEL_HUMAN	Cholesterol_byCEL	CPI-CS0CDFC0C7D	CEL	0.008	0.004	0.98	0.01	0.01	0.0	0.002	0.005	0.011	0.01	0.008	0.198	0.001	0.009	0.0	0.004	0.001	0.007	0.018	0.008	0.0	0.006	0.013	0.006	0.021	0.003	0.009	0.0
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS0D81115C8	DHCR24	0.076	0.105	0.236	0.632	0.48	0.17	0.359	0.014	0.124	0.18	0.299	0.113	0.463	0.495	0.045	0.042	0.131	0.027	0.032	0.017	0.01	0.027	0.015	0.066	0.034	0.02	0.011	0.008
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS03D61E885	DHCR24	0.076	0.105	0.236	0.632	0.48	0.17	0.359	0.014	0.124	0.18	0.299	0.113	0.463	0.495	0.045	0.042	0.131	0.027	0.032	0.017	0.01	0.027	0.015	0.066	0.034	0.02	0.011	0.008
LIPA	P38571	True	LICH_HUMAN	Cholesterol_byLIPA	CPI-CS0406B0B69	LIPA	0.818	0.618	0.146	0.071	0.097	0.095	0.081	0.399	0.67	0.606	0.281	0.115	0.119	0.138	1.39	3.089	0.113	0.155	0.2	0.155	0.18	0.254	0.197	0.197	0.318	0.167	0.129	0.134
LIPA	P38571	True	LICH_HUMAN	Cholesterol_byLIPA	CPI-CS0F51152EA	LIPA	0.818	0.618	0.146	0.071	0.097	0.095	0.081	0.399	0.67	0.606	0.281	0.115	0.119	0.138	1.39	3.089	0.113	0.155	0.2	0.155	0.18	0.254	0.197	0.197	0.318	0.167	0.129	0.134
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS0D33FF37B	PNMT	0.041	0.013	0.291	0.025	0.0	0.006	0.257	0.033	0.005	0.005	0.07	0.019	0.085	0.297	0.002	0.0	0.0	0.015	0.0	0.051	0.002	0.011	0.0	0.006	0.0	0.007	0.001	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS0A5499A2C	PNMT	0.041	0.013	0.291	0.025	0.0	0.006	0.257	0.033	0.005	0.005	0.07	0.019	0.085	0.297	0.002	0.0	0.0	0.015	0.0	0.051	0.002	0.011	0.0	0.006	0.0	0.007	0.001	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS0AB9AD0C3	PNMT	0.041	0.013	0.291	0.025	0.0	0.006	0.257	0.033	0.005	0.005	0.07	0.019	0.085	0.297	0.002	0.0	0.0	0.015	0.0	0.051	0.002	0.011	0.0	0.006	0.0	0.007	0.001	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS07947C107	PNMT	0.041	0.013	0.291	0.025	0.0	0.006	0.257	0.033	0.005	0.005	0.07	0.019	0.085	0.297	0.002	0.0	0.0	0.015	0.0	0.051	0.002	0.011	0.0	0.006	0.0	0.007	0.001	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS0D4E32D9D	PNMT	0.041	0.013	0.291	0.025	0.0	0.006	0.257	0.033	0.005	0.005	0.07	0.019	0.085	0.297	0.002	0.0	0.0	0.015	0.0	0.051	0.002	0.011	0.0	0.006	0.0	0.007	0.001	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS043102EAA	PNMT	0.041	0.013	0.291	0.025	0.0	0.006	0.257	0.033	0.005	0.005	0.07	0.019	0.085	0.297	0.002	0.0	0.0	0.015	0.0	0.051	0.002	0.011	0.0	0.006	0.0	0.007	0.001	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS09918B680	PNMT	0.041	0.013	0.291	0.025	0.0	0.006	0.257	0.033	0.005	0.005	0.07	0.019	0.085	0.297	0.002	0.0	0.0	0.015	0.0	0.051	0.002	0.011	0.0	0.006	0.0	0.007	0.001	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS09342A843	PNMT	0.041	0.013	0.291	0.025	0.0	0.006	0.257	0.033	0.005	0.005	0.07	0.019	0.085	0.297	0.002	0.0	0.0	0.015	0.0	0.051	0.002	0.011	0.0	0.006	0.0	0.007	0.001	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS04C3CEB1B	PNMT	0.022	0.013	0.291	0.025	0.0	0.006	0.248	0.033	0.005	0.005	0.018	0.019	0.085	0.073	0.002	0.0	0.0	0.015	0.0	0.051	0.002	0.011	0.0	0.006	0.0	0.007	0.001	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS0C22FCA29	PNMT	0.022	0.013	0.291	0.025	0.0	0.006	0.248	0.033	0.005	0.005	0.018	0.019	0.085	0.073	0.002	0.0	0.0	0.015	0.0	0.051	0.002	0.011	0.0	0.006	0.0	0.007	0.001	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS00979A178	PNMT	0.022	0.013	0.291	0.025	0.0	0.006	0.248	0.033	0.005	0.005	0.018	0.019	0.085	0.073	0.002	0.0	0.0	0.015	0.0	0.051	0.002	0.011	0.0	0.006	0.0	0.007	0.001	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS0CCD9D09E	PNMT	0.022	0.013	0.291	0.025	0.0	0.006	0.248	0.033	0.005	0.005	0.018	0.019	0.085	0.073	0.002	0.0	0.0	0.015	0.0	0.051	0.002	0.011	0.0	0.006	0.0	0.007	0.001	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS0E52EA029	PNMT	0.022	0.013	0.291	0.025	0.0	0.006	0.248	0.033	0.005	0.005	0.018	0.019	0.085	0.073	0.002	0.0	0.0	0.015	0.0	0.051	0.002	0.011	0.0	0.006	0.0	0.007	0.001	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS08E4B4F26	PNMT	0.022	0.013	0.291	0.025	0.0	0.006	0.248	0.033	0.005	0.005	0.018	0.019	0.085	0.073	0.002	0.0	0.0	0.015	0.0	0.051	0.002	0.011	0.0	0.006	0.0	0.007	0.001	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS09B74556F	PNMT	0.022	0.013	0.291	0.025	0.0	0.006	0.248	0.033	0.005	0.005	0.018	0.019	0.085	0.073	0.002	0.0	0.0	0.015	0.0	0.051	0.002	0.011	0.0	0.006	0.0	0.007	0.001	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS046C11B05	PNMT	0.022	0.013	0.291	0.025	0.0	0.006	0.248	0.033	0.005	0.005	0.018	0.019	0.085	0.073	0.002	0.0	0.0	0.015	0.0	0.051	0.002	0.011	0.0	0.006	0.0	0.007	0.001	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS029C8858F	CYP19A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.007	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0B87D36A1	CYP19A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.007	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0DAC88EFA	CYP19A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.007	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0168A25C9	HSD17B1	0.013	0.024	0.041	0.034	0.029	0.062	0.076	0.032	0.037	0.021	0.024	0.036	0.067	0.027	0.016	0.016	0.044	0.084	0.095	0.119	0.067	0.057	0.044	0.069	0.094	0.095	0.049	0.053
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0A04F7238	HSD17B1	0.013	0.024	0.041	0.034	0.029	0.062	0.076	0.032	0.037	0.021	0.024	0.036	0.067	0.027	0.016	0.016	0.044	0.084	0.095	0.119	0.067	0.057	0.044	0.069	0.094	0.095	0.049	0.053
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0B08AEA2D	HSD17B1	0.013	0.024	0.041	0.034	0.029	0.062	0.076	0.032	0.037	0.021	0.024	0.036	0.067	0.027	0.016	0.016	0.044	0.084	0.095	0.119	0.067	0.057	0.044	0.069	0.094	0.095	0.049	0.053
EBI3	Q14213	True	IL27B_HUMAN	IL35	CPI-CC0D8A77C69	EBI3	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.002	0.001	0.011	0.002	0.0	0.001	0.003	0.0	0.001	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
IL12A	P29459	True	IL12A_HUMAN	IL35	CPI-CC0D8A77C69	IL12A	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.002	0.001	0.011	0.002	0.0	0.001	0.003	0.0	0.001	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	ITGB1	0.824	0.334	0.767	0.628	0.362	0.092	0.598	0.33	1.517	0.602	1.08	0.666	1.111	1.039	0.399	0.672	0.123	0.181	0.901	0.817	0.721	0.621	0.735	1.541	1.122	0.651	0.753	0.741
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0F34D034A	ITGB1	0.824	0.334	0.767	0.628	0.362	0.092	0.598	0.33	1.517	0.602	1.08	0.666	1.111	1.039	0.399	0.672	0.123	0.181	0.901	0.817	0.721	0.621	0.735	1.541	1.122	0.651	0.753	0.741
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	ITGAV	0.824	0.334	0.767	0.628	0.362	0.092	0.598	0.33	1.517	0.602	1.08	0.666	1.111	1.039	0.399	0.672	0.123	0.181	0.901	0.817	0.721	0.621	0.735	1.541	1.122	0.651	0.753	0.741
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0F34D034A	ITGAV	0.824	0.334	0.767	0.628	0.362	0.092	0.598	0.33	1.517	0.602	1.08	0.666	1.111	1.039	0.399	0.672	0.123	0.181	0.901	0.817	0.721	0.621	0.735	1.541	1.122	0.651	0.753	0.741
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	ITGAV	0.058	0.002	0.023	0.02	0.034	0.027	0.004	0.001	0.001	0.004	0.024	0.003	0.0	0.004	0.008	0.002	0.001	0.007	0.042	0.007	0.041	0.015	0.021	0.02	0.009	0.026	0.133	0.115
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	ITGAV	0.058	0.002	0.023	0.02	0.034	0.027	0.004	0.001	0.001	0.004	0.024	0.003	0.0	0.004	0.008	0.002	0.001	0.007	0.042	0.007	0.041	0.015	0.021	0.02	0.009	0.026	0.133	0.115
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS079C9111D	ITGAV	0.058	0.002	0.023	0.02	0.034	0.027	0.004	0.001	0.001	0.004	0.024	0.003	0.0	0.004	0.008	0.002	0.001	0.007	0.042	0.007	0.041	0.015	0.021	0.02	0.009	0.026	0.133	0.115
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb5_complex	CPI-CS0661098EC	ITGAV	0.35	0.334	0.337	0.151	0.15	0.092	0.094	0.213	0.204	0.291	0.33	0.259	0.077	0.176	0.205	0.672	0.123	0.019	0.659	0.312	0.362	0.268	0.346	0.683	0.391	0.431	0.753	0.241
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	ITGB3	0.058	0.002	0.023	0.02	0.034	0.027	0.004	0.001	0.001	0.004	0.024	0.003	0.0	0.004	0.008	0.002	0.001	0.007	0.042	0.007	0.041	0.015	0.021	0.02	0.009	0.026	0.133	0.115
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	ITGB3	0.058	0.002	0.023	0.02	0.034	0.027	0.004	0.001	0.001	0.004	0.024	0.003	0.0	0.004	0.008	0.002	0.001	0.007	0.042	0.007	0.041	0.015	0.021	0.02	0.009	0.026	0.133	0.115
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS079C9111D	ITGB3	0.058	0.002	0.023	0.02	0.034	0.027	0.004	0.001	0.001	0.004	0.024	0.003	0.0	0.004	0.008	0.002	0.001	0.007	0.042	0.007	0.041	0.015	0.021	0.02	0.009	0.026	0.133	0.115
ITGB5	P18084	True	ITB5_HUMAN	integrin_aVb5_complex	CPI-CS0661098EC	ITGB5	0.35	0.334	0.337	0.151	0.15	0.092	0.094	0.213	0.204	0.291	0.33	0.259	0.077	0.176	0.205	0.672	0.123	0.019	0.659	0.312	0.362	0.268	0.346	0.683	0.391	0.431	0.753	0.241
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS047D9C0D7	LTA4H	0.764	0.428	0.194	0.25	0.204	0.217	0.352	0.929	0.397	0.547	0.493	0.276	0.209	0.265	1.272	0.498	0.142	0.246	0.569	0.283	0.109	0.235	0.628	0.347	0.213	0.251	0.202	0.635
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS0F5B070C5	LTA4H	0.764	0.428	0.194	0.25	0.204	0.217	0.352	0.929	0.397	0.547	0.493	0.276	0.209	0.265	1.272	0.498	0.142	0.246	0.569	0.283	0.109	0.235	0.628	0.347	0.213	0.251	0.202	0.635
DPEP1	P16444	True	DPEP1_HUMAN	LeukotrieneE4_byDPEP1	CPI-CS0150916A7	DPEP1	0.037	1.252	0.009	0.0	0.001	0.015	0.0	0.001	0.0	0.001	0.0	0.069	0.003	0.002	0.01	0.01	0.001	0.0	0.027	0.005	0.0	0.001	0.011	0.028	0.068	0.022	0.007	0.0
DPEP1	P16444	True	DPEP1_HUMAN	LeukotrieneE4_byDPEP1	CPI-CS08225A985	DPEP1	0.037	1.252	0.009	0.0	0.001	0.015	0.0	0.001	0.0	0.001	0.0	0.069	0.003	0.002	0.01	0.01	0.001	0.0	0.027	0.005	0.0	0.001	0.011	0.028	0.068	0.022	0.007	0.0
DPEP2	Q9H4A9	True	DPEP2_HUMAN	LeukotrieneE4_byDPEP2	CPI-CS048E474A5	DPEP2	0.038	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.237	0.166	0.01	0.052	0.0	0.0	0.004	0.0	0.0	0.002	0.0	0.0	0.003	0.0
DPEP2	Q9H4A9	True	DPEP2_HUMAN	LeukotrieneE4_byDPEP2	CPI-CS058C0BB88	DPEP2	0.038	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.237	0.166	0.01	0.052	0.0	0.0	0.004	0.0	0.0	0.002	0.0	0.0	0.003	0.0
ALOX12	P18054	True	LOX12_HUMAN	LipoxinA4_byALOX12	CPI-CS0C1CAC8F7	ALOX12	0.001	0.001	0.012	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.002	0.0	0.003	0.003	0.001	0.0	0.002
